payment_id,case_id,pay_month,amount,method,adjustment
P-107582,C-31284,2025-10,1115.55,Transfer,N
P-111805,C-32000,2025-07,772.05,Card,N
P-111866,C-32010,2025-11,684.29,Transfer,N
P-122985,C-33900,2025-12,1221.29,Card,N
P-120519,C-33483,2025-09,757.51,Card,N
P-119876,C-33376,2025-09,992.86,Transfer,N
P-105744,C-30973,2025-11,568.85,Card,N
P-111878,C-32012,2025-11,772.6,Card,N
P-116955,C-32876,2025-07,727.99,Transfer,Y
P-106902,C-31169,2025-12,656.44,Transfer,N
P-112349,C-32092,2025-08,781.75,Card,Y
P-119799,C-33363,2025-09,705.27,Transfer,N
P-118346,C-33113,2025-09,597.67,Transfer,N
P-110755,C-31820,2025-08,477.27,Transfer,N
P-105398,C-30914,2025-12,1106.25,Transfer,N
P-120152,C-33422,2025-08,935.77,Transfer,N
P-119868,C-33375,2025-07,754.33,Card,N
P-104563,C-30773,2025-09,588.82,Transfer,N
P-116734,C-32838,2025-08,461.17,Transfer,Y
P-100062,C-30010,2025-09,1045.38,Card,N
P-106282,C-31065,2025-10,437.64,Card,N
P-113454,C-32282,2025-08,904.89,Transfer,N
P-118402,C-33123,2025-07,503.41,Card,N
P-118483,C-33137,2025-08,1000.47,Card,N
P-106367,C-31079,2025-11,816.84,Card,N
P-119133,C-33249,2025-12,594.8,Transfer,N
P-120002,C-33397,2025-09,775.58,Card,N
P-109654,C-31634,2025-10,635.32,Transfer,Y
P-105377,C-30911,2025-09,690.11,Transfer,N
P-104283,C-30725,2025-11,549.35,Transfer,N
P-123958,C-34064,2025-11,1436.8,Transfer,N
P-115383,C-32609,2025-12,1154.61,Transfer,N
P-101991,C-30337,2025-07,626.9,Card,N
P-120717,C-33517,2025-12,831.7,Transfer,N
P-111140,C-31885,2025-07,1146.26,Transfer,N
P-103290,C-30556,2025-10,935.03,Transfer,N
P-111662,C-31976,2025-09,788.83,Transfer,N
P-120056,C-33406,2025-09,595.46,Transfer,Y
P-112966,C-32199,2025-07,751.37,Card,N
P-106821,C-31156,2025-09,841.31,Transfer,Y
P-122240,C-33775,2025-12,620.33,Card,N
P-119710,C-33348,2025-10,645.5,Transfer,Y
P-105046,C-30855,2025-07,1024.32,Transfer,N
P-112842,C-32177,2025-11,1148.63,Transfer,N
P-102682,C-30455,2025-08,836.56,Transfer,N
P-124281,C-34120,2025-09,418.24,Transfer,N
P-101087,C-30183,2025-12,1292.49,Transfer,N
P-122063,C-33746,2025-09,1360.81,Transfer,N
P-101771,C-30300,2025-08,849.29,Transfer,N
P-124236,C-34112,2025-12,474.17,Card,N
P-106491,C-31100,2025-09,753.23,Transfer,N
P-120606,C-33498,2025-09,1120.94,Transfer,N
P-102397,C-30405,2025-10,1021.49,Transfer,N
P-100347,C-30059,2025-07,529.5,Transfer,Y
P-116231,C-32751,2025-12,811.85,Card,N
P-101072,C-30181,2025-09,812.45,Transfer,Y
P-112882,C-32184,2025-08,577.34,Transfer,N
P-101400,C-30237,2025-07,613.38,Transfer,N
P-102285,C-30386,2025-12,463.57,Transfer,N
P-100167,C-30028,2025-11,700.64,Transfer,N
P-122236,C-33775,2025-08,663.43,Transfer,N
P-103808,C-30644,2025-12,1786.9,Card,Y
P-123414,C-33973,2025-07,542.03,Transfer,N
P-103427,C-30579,2025-09,1258.55,Card,Y
P-102882,C-30488,2025-10,391.17,Card,Y
P-121443,C-33640,2025-12,1099.56,Transfer,Y
P-110068,C-31704,2025-08,927.01,Card,N
P-103638,C-30615,2025-08,1410.54,Card,N
P-102797,C-30474,2025-09,917.12,Transfer,Y
P-108493,C-31437,2025-09,1003.72,Transfer,N
P-120895,C-33548,2025-07,711.65,Card,N
P-124267,C-34118,2025-07,2087.83,Card,N
P-109782,C-31655,2025-12,1121.84,Transfer,N
P-117437,C-32958,2025-12,900.19,Transfer,N
P-105451,C-30923,2025-11,387.17,Transfer,N
P-100900,C-30152,2025-10,704.73,Transfer,N
P-123730,C-34026,2025-11,1354.57,Transfer,N
P-121303,C-33617,2025-11,482.9,Transfer,N
P-111248,C-31903,2025-10,939.59,Transfer,N
P-110161,C-31719,2025-10,1422.56,Transfer,N
P-105391,C-30913,2025-11,773.09,Card,N
P-123321,C-33957,2025-10,511.79,Transfer,Y
P-114743,C-32501,2025-12,791.6,Card,Y
P-120119,C-33416,2025-11,1263.25,Card,N
P-111101,C-31878,2025-10,944.64,Transfer,N
P-112640,C-32142,2025-10,1174.42,Transfer,N
P-116596,C-32813,2025-12,701.59,Transfer,N
P-100746,C-30126,2025-12,923.48,Card,N
P-114188,C-32407,2025-10,547.37,Transfer,Y
P-103676,C-30621,2025-12,759.25,Card,N
P-122922,C-33890,2025-09,666.35,Card,N
P-117284,C-32932,2025-07,553.29,Transfer,N
P-122814,C-33872,2025-09,844.75,Transfer,N
P-104237,C-30718,2025-08,713.2,Transfer,N
P-106182,C-31048,2025-08,737.6,Transfer,N
P-121490,C-33649,2025-09,763.56,Transfer,N
P-110131,C-31714,2025-10,880.62,Transfer,N
P-115508,C-32631,2025-07,941.13,Transfer,N
P-124539,C-34163,2025-12,859.58,Transfer,N
P-109382,C-31588,2025-08,786.41,Transfer,Y
P-118004,C-33054,2025-11,665.75,Transfer,N
P-122345,C-33793,2025-09,542.79,Transfer,N
P-114634,C-32483,2025-07,608.84,Transfer,N
P-104816,C-30817,2025-07,871.81,Transfer,Y
P-114422,C-32446,2025-10,883.37,Transfer,N
P-110744,C-31818,2025-10,846.26,Transfer,Y
P-100476,C-30081,2025-09,873.45,Transfer,N
P-119450,C-33305,2025-08,1231.61,Transfer,N
P-106395,C-31084,2025-09,672.63,Transfer,Y
P-119737,C-33353,2025-07,798.23,Transfer,N
P-123964,C-34065,2025-11,668.98,Card,Y
P-120270,C-33442,2025-07,1298.27,Transfer,Y
P-113929,C-32363,2025-10,850.15,Transfer,N
P-119094,C-33243,2025-09,607.16,Transfer,Y
P-101081,C-30182,2025-12,327.95,Transfer,N
P-105382,C-30912,2025-08,757.88,Transfer,Y
P-118600,C-33157,2025-08,568.84,Transfer,N
P-112974,C-32201,2025-08,799.36,Card,N
P-103695,C-30625,2025-07,764.12,Card,Y
P-122460,C-33812,2025-10,732.39,Transfer,N
P-113048,C-32213,2025-11,878.94,Transfer,N
P-100633,C-30108,2025-07,354.36,Transfer,N
P-114403,C-32443,2025-09,1121.68,Transfer,Y
P-117225,C-32921,2025-09,532.16,Card,N
P-100920,C-30155,2025-12,909.41,Transfer,N
P-113928,C-32363,2025-09,618.39,Transfer,N
P-106146,C-31042,2025-08,650.27,Transfer,N
P-101486,C-30252,2025-08,690.88,Transfer,N
P-109038,C-31529,2025-08,1012.58,Transfer,N
P-101229,C-30208,2025-09,609.21,Card,N
P-100039,C-30006,2025-10,1013.03,Transfer,N
P-124255,C-34116,2025-07,835.59,Transfer,N
P-113958,C-32368,2025-09,961.78,Transfer,Y
P-114847,C-32519,2025-08,1028.9,Transfer,Y
P-104047,C-30684,2025-11,595.22,Transfer,N
P-112297,C-32083,2025-09,794.98,Transfer,N
P-110668,C-31805,2025-09,1007.83,Card,N
P-105752,C-30975,2025-11,874.17,Transfer,N
P-112155,C-32059,2025-11,402.62,Card,Y
P-105797,C-30983,2025-12,567.33,Transfer,N
P-106845,C-31160,2025-09,553.8,Transfer,Y
P-103243,C-30548,2025-11,505.79,Card,N
P-119015,C-33229,2025-10,1067.88,Card,N
P-110494,C-31775,2025-11,583.82,Transfer,N
P-108419,C-31425,2025-07,791.49,Transfer,N
P-107699,C-31304,2025-07,666.71,Transfer,N
P-112959,C-32197,2025-12,944.49,Transfer,N
P-106646,C-31127,2025-08,593.29,Transfer,N
P-102009,C-30340,2025-12,1261.45,Transfer,N
P-123517,C-33990,2025-10,1071.21,Transfer,Y
P-120795,C-33530,2025-12,442.94,Transfer,N
P-106884,C-31166,2025-12,650.8,Transfer,N
P-118986,C-33224,2025-12,436.36,Transfer,N
P-110880,C-31840,2025-12,429.77,Transfer,N
P-108047,C-31362,2025-11,1056.2,Transfer,N
P-110357,C-31752,2025-09,1231.74,Transfer,Y
P-113115,C-32225,2025-10,1253.67,Transfer,N
P-116051,C-32722,2025-07,521.29,Transfer,N
P-114658,C-32487,2025-07,861.99,Transfer,N
P-116586,C-32812,2025-08,976.37,Card,N
P-110332,C-31748,2025-08,866.63,Transfer,N
P-101456,C-30246,2025-09,794.24,Card,N
P-115066,C-32556,2025-10,1450.58,Transfer,N
P-106778,C-31149,2025-08,382.92,Transfer,N
P-110343,C-31750,2025-07,934.45,Transfer,N
P-113122,C-32226,2025-11,430.5,Transfer,N
P-112969,C-32199,2025-10,730.6,Transfer,N
P-106730,C-31141,2025-08,1209.94,Transfer,N
P-107629,C-31292,2025-09,652.44,Transfer,Y
P-123963,C-34065,2025-10,659.83,Transfer,Y
P-108155,C-31380,2025-11,1357.31,Card,Y
P-103395,C-30574,2025-07,568.95,Transfer,N
P-109222,C-31560,2025-12,464.02,Transfer,N
P-120222,C-33434,2025-07,1071.37,Card,N
P-110249,C-31734,2025-08,533.44,Transfer,Y
P-107569,C-31282,2025-09,982.48,Card,N
P-110941,C-31851,2025-07,1262.65,Transfer,N
P-115690,C-32661,2025-11,530.81,Transfer,N
P-121929,C-33724,2025-07,995.37,Transfer,N
P-107546,C-31278,2025-10,418.1,Transfer,Y
P-118076,C-33066,2025-11,550.0,Transfer,N
P-122607,C-33837,2025-12,496.75,Card,N
P-103571,C-30604,2025-07,953.62,Transfer,N
P-105493,C-30930,2025-11,713.21,Transfer,Y
P-118364,C-33116,2025-09,863.93,Transfer,N
P-103637,C-30615,2025-07,1330.48,Transfer,N
P-107744,C-31311,2025-10,943.58,Transfer,N
P-103223,C-30545,2025-09,1102.07,Card,N
P-115059,C-32555,2025-09,791.95,Transfer,Y
P-120809,C-33533,2025-08,683.21,Transfer,N
P-119497,C-33313,2025-07,610.89,Card,Y
P-124312,C-34125,2025-10,1093.98,Card,N
P-100694,C-30118,2025-08,937.93,Transfer,N
P-107143,C-31210,2025-07,1421.69,Transfer,N
P-106980,C-31182,2025-12,817.51,Transfer,N
P-116292,C-32762,2025-07,517.24,Transfer,N
P-111514,C-31949,2025-10,1320.82,Transfer,N
P-120576,C-33492,2025-12,763.54,Transfer,N
P-111081,C-31875,2025-08,1173.81,Transfer,N
P-103410,C-30576,2025-10,1226.44,Card,N
P-105778,C-30980,2025-07,834.99,Transfer,N
P-108783,C-31486,2025-11,1461.4,Card,N
P-100636,C-30108,2025-10,365.91,Transfer,N
P-123087,C-33918,2025-08,403.57,Transfer,N
P-121540,C-33657,2025-11,655.14,Transfer,N
P-116365,C-32774,2025-11,712.26,Transfer,N
P-119735,C-33352,2025-11,1171.27,Transfer,N
P-123724,C-34025,2025-11,507.23,Transfer,N
P-122845,C-33877,2025-10,1171.45,Transfer,N
P-103030,C-30513,2025-08,1364.2,Transfer,N
P-112197,C-32066,2025-11,816.39,Transfer,N
P-110907,C-31845,2025-09,704.64,Transfer,N
P-123431,C-33975,2025-12,1150.47,Transfer,N
P-102814,C-30477,2025-08,528.36,Transfer,N
P-120469,C-33475,2025-07,505.1,Card,N
P-118737,C-33182,2025-08,1354.17,Card,N
P-100911,C-30154,2025-09,391.91,Card,N
P-120499,C-33480,2025-07,1097.57,Card,N
P-117498,C-32969,2025-07,705.12,Card,Y
P-115366,C-32607,2025-07,650.72,Transfer,N
P-101808,C-30306,2025-09,493.67,Card,N
P-104376,C-30741,2025-08,845.86,Transfer,N
P-123225,C-33941,2025-10,1370.27,Transfer,N
P-123933,C-34060,2025-11,603.21,Card,N
P-100840,C-30142,2025-10,718.97,Transfer,N
P-103741,C-30633,2025-08,1034.53,Card,N
P-102284,C-30386,2025-11,518.71,Card,N
P-122000,C-33735,2025-12,414.18,Transfer,N
P-112691,C-32151,2025-09,616.3,Card,N
P-112578,C-32132,2025-08,1315.13,Transfer,N
P-112449,C-32110,2025-08,562.19,Card,N
P-101289,C-30218,2025-09,888.98,Transfer,N
P-111060,C-31871,2025-11,1407.87,Transfer,N
P-101959,C-30332,2025-07,591.73,Transfer,N
P-111491,C-31945,2025-11,753.19,Card,Y
P-103675,C-30621,2025-11,801.01,Transfer,N
P-122855,C-33879,2025-08,834.55,Card,N
P-116798,C-32848,2025-12,949.82,Card,Y
P-118970,C-33222,2025-08,456.54,Transfer,N
P-102446,C-30413,2025-11,523.14,Transfer,N
P-112274,C-32079,2025-10,734.5,Transfer,Y
P-112359,C-32093,2025-12,816.24,Transfer,N
P-115107,C-32563,2025-08,649.29,Transfer,N
P-123629,C-34009,2025-12,485.68,Transfer,N
P-108844,C-31496,2025-12,975.29,Transfer,N
P-105739,C-30972,2025-12,783.8,Transfer,N
P-117742,C-33010,2025-07,450.4,Card,N
P-123625,C-34009,2025-08,489.98,Transfer,N
P-124594,C-34173,2025-07,1624.14,Transfer,N
P-123205,C-33938,2025-09,1242.69,Transfer,N
P-110034,C-31697,2025-12,983.33,Card,N
P-121932,C-33724,2025-10,1049.97,Transfer,N
P-124652,C-34182,2025-11,692.12,Transfer,N
P-115673,C-32658,2025-12,558.49,Transfer,N
P-107698,C-31303,2025-12,748.52,Transfer,N
P-106311,C-31070,2025-09,873.41,Card,Y
P-116478,C-32794,2025-10,442.75,Card,N
P-108177,C-31384,2025-09,871.38,Transfer,N
P-102710,C-30459,2025-12,967.75,Transfer,N
P-124145,C-34097,2025-08,953.71,Card,Y
P-115100,C-32562,2025-07,1529.81,Transfer,N
P-121691,C-33683,2025-11,1000.88,Card,Y
P-107664,C-31298,2025-08,1760.52,Transfer,N
P-107795,C-31320,2025-07,710.82,Transfer,N
P-111316,C-31915,2025-10,677.59,Card,N
P-118776,C-33188,2025-11,633.68,Transfer,N
P-109729,C-31647,2025-07,629.57,Transfer,N
P-123908,C-34056,2025-09,444.65,Card,N
P-103421,C-30578,2025-09,763.64,Card,Y
P-100112,C-30019,2025-10,424.25,Card,N
P-110693,C-31809,2025-10,638.65,Transfer,N
P-110219,C-31729,2025-08,502.52,Transfer,Y
P-109156,C-31549,2025-07,655.49,Transfer,N
P-123118,C-33923,2025-09,380.13,Card,N
P-100834,C-30141,2025-10,1611.33,Transfer,N
P-105948,C-31009,2025-08,533.01,Transfer,N
P-121559,C-33660,2025-12,1431.21,Transfer,N
P-116950,C-32875,2025-08,468.85,Transfer,N
P-116685,C-32830,2025-07,551.71,Card,N
P-118328,C-33110,2025-09,544.19,Transfer,N
P-101516,C-30257,2025-08,453.34,Card,N
P-121275,C-33612,2025-11,1042.49,Card,N
P-119646,C-33337,2025-12,512.6,Card,N
P-113582,C-32304,2025-09,1104.89,Transfer,N
P-105767,C-30978,2025-08,572.95,Transfer,N
P-107374,C-31249,2025-12,616.49,Transfer,N
P-106348,C-31076,2025-10,1170.36,Transfer,N
P-115192,C-32578,2025-07,612.54,Card,N
P-123916,C-34057,2025-11,847.69,Transfer,N
P-101064,C-30180,2025-07,743.96,Card,N
P-116516,C-32800,2025-10,996.72,Transfer,Y
P-106988,C-31184,2025-08,755.75,Transfer,N
P-105417,C-30918,2025-07,725.56,Card,N
P-114668,C-32488,2025-11,751.77,Transfer,N
P-123928,C-34059,2025-11,660.0,Transfer,N
P-117093,C-32899,2025-09,688.86,Transfer,N
P-105265,C-30892,2025-09,395.59,Card,N
P-118352,C-33114,2025-09,602.45,Transfer,N
P-104848,C-30822,2025-09,1112.96,Transfer,N
P-120865,C-33543,2025-07,721.96,Transfer,N
P-118543,C-33147,2025-08,758.56,Transfer,N
P-121750,C-33693,2025-10,475.06,Card,N
P-100876,C-30148,2025-10,436.99,Transfer,N
P-123799,C-34038,2025-08,1563.07,Transfer,N
P-117031,C-32889,2025-07,693.07,Card,N
P-113982,C-32372,2025-09,537.88,Transfer,N
P-120616,C-33500,2025-07,406.56,Transfer,N
P-103946,C-30667,2025-12,682.56,Card,N
P-119598,C-33329,2025-12,594.84,Transfer,N
P-105373,C-30910,2025-11,869.23,Transfer,N
P-110692,C-31809,2025-09,639.33,Transfer,N
P-115585,C-32644,2025-08,377.99,Transfer,N
P-122907,C-33887,2025-12,559.11,Transfer,N
P-113801,C-32341,2025-09,782.04,Card,N
P-117496,C-32968,2025-11,859.97,Transfer,N
P-107206,C-31220,2025-10,905.31,Transfer,N
P-114984,C-32542,2025-07,947.98,Transfer,N
P-103599,C-30608,2025-11,745.57,Transfer,Y
P-104626,C-30783,2025-12,774.71,Card,N
P-116559,C-32807,2025-11,633.9,Transfer,N
P-104082,C-30691,2025-08,558.31,Transfer,Y
P-114757,C-32504,2025-08,1139.06,Transfer,N
P-121619,C-33670,2025-12,1176.85,Transfer,N
P-111233,C-31901,2025-07,489.03,Transfer,N
P-123612,C-34007,2025-07,719.0,Card,N
P-124407,C-34141,2025-09,1279.69,Card,N
P-102646,C-30449,2025-08,605.32,Transfer,N
P-123652,C-34013,2025-11,1367.69,Card,N
P-107701,C-31304,2025-09,546.64,Transfer,N
P-113968,C-32370,2025-07,879.04,Transfer,N
P-122305,C-33786,2025-11,685.85,Transfer,N
P-115324,C-32600,2025-07,499.06,Transfer,N
P-114227,C-32414,2025-07,722.53,Card,N
P-114963,C-32538,2025-10,750.53,Transfer,N
P-117520,C-32972,2025-11,585.31,Transfer,Y
P-105644,C-30956,2025-08,297.53,Card,Y
P-103352,C-30566,2025-12,1045.53,Card,N
P-110914,C-31846,2025-10,996.16,Card,Y
P-103745,C-30633,2025-12,1007.61,Transfer,N
P-121106,C-33584,2025-10,717.34,Transfer,N
P-100451,C-30077,2025-08,990.4,Transfer,N
P-103507,C-30592,2025-11,496.95,Card,N
P-111193,C-31894,2025-09,708.73,Transfer,N
P-116379,C-32777,2025-07,768.88,Transfer,N
P-115535,C-32635,2025-10,488.98,Card,N
P-100741,C-30126,2025-07,660.3,Card,N
P-122519,C-33822,2025-12,655.98,Transfer,N
P-110816,C-31830,2025-09,719.31,Card,Y
P-113893,C-32357,2025-10,854.09,Transfer,N
P-104046,C-30684,2025-10,642.03,Transfer,N
P-103843,C-30650,2025-11,1219.86,Transfer,N
P-110859,C-31837,2025-10,431.41,Transfer,N
P-101137,C-30193,2025-07,1296.64,Card,Y
P-116255,C-32755,2025-12,1000.26,Transfer,Y
P-113500,C-32289,2025-12,1506.1,Card,N
P-118271,C-33100,2025-12,997.19,Transfer,Y
P-118896,C-33209,2025-09,619.22,Transfer,N
P-111118,C-31881,2025-09,928.38,Transfer,N
P-124736,C-34196,2025-11,1380.78,Transfer,N
P-119062,C-33237,2025-09,652.11,Card,N
P-114902,C-32528,2025-09,460.1,Card,N
P-113257,C-32249,2025-09,1333.16,Transfer,N
P-119102,C-33244,2025-11,917.8,Transfer,N
P-120592,C-33496,2025-07,956.86,Transfer,Y
P-108132,C-31376,2025-12,777.47,Transfer,N
P-111983,C-32031,2025-09,790.21,Card,N
P-114889,C-32526,2025-08,590.84,Card,N
P-124370,C-34135,2025-08,1092.77,Transfer,Y
P-124196,C-34105,2025-11,549.72,Card,N
P-112230,C-32072,2025-08,1299.04,Transfer,N
P-107319,C-31240,2025-12,1144.17,Transfer,N
P-107562,C-31281,2025-08,920.07,Transfer,N
P-106343,C-31075,2025-11,421.21,Transfer,N
P-110883,C-31841,2025-09,544.19,Transfer,N
P-117345,C-32942,2025-08,788.2,Transfer,N
P-118169,C-33082,2025-08,655.87,Transfer,N
P-111394,C-31928,2025-10,1278.75,Transfer,Y
P-114225,C-32413,2025-11,676.42,Transfer,Y
P-110879,C-31840,2025-11,458.24,Transfer,N
P-113900,C-32358,2025-11,993.78,Transfer,N
P-118293,C-33104,2025-10,649.47,Card,N
P-104937,C-30836,2025-12,1060.26,Transfer,N
P-114784,C-32508,2025-11,548.74,Transfer,N
P-117346,C-32942,2025-09,828.61,Transfer,N
P-113152,C-32231,2025-11,707.89,Transfer,N
P-109316,C-31577,2025-08,1037.79,Transfer,N
P-101911,C-30323,2025-11,768.0,Transfer,Y
P-122391,C-33801,2025-07,1016.82,Transfer,N
P-118175,C-33083,2025-08,616.03,Transfer,N
P-100528,C-30090,2025-07,1214.24,Transfer,N
P-109685,C-31639,2025-11,484.75,Transfer,N
P-109087,C-31537,2025-10,511.51,Transfer,N
P-124235,C-34112,2025-11,552.39,Transfer,Y
P-108390,C-31420,2025-08,611.72,Card,N
P-102833,C-30480,2025-09,619.97,Transfer,N
P-122979,C-33899,2025-12,562.07,Transfer,Y
P-121436,C-33639,2025-11,509.71,Transfer,N
P-118732,C-33181,2025-09,1372.3,Transfer,N
P-120518,C-33483,2025-08,743.17,Transfer,N
P-114949,C-32536,2025-08,422.33,Transfer,N
P-113449,C-32281,2025-09,1331.39,Card,N
P-106737,C-31142,2025-09,427.74,Transfer,N
P-120295,C-33446,2025-08,642.79,Transfer,N
P-122007,C-33737,2025-07,1033.89,Transfer,Y
P-118330,C-33110,2025-11,576.99,Transfer,N
P-108580,C-31453,2025-07,1446.24,Transfer,N
P-103782,C-30640,2025-10,1730.61,Transfer,N
P-101694,C-30287,2025-09,746.51,Transfer,N
P-108359,C-31415,2025-07,562.32,Transfer,N
P-117911,C-33038,2025-11,405.91,Transfer,N
P-111704,C-31983,2025-08,1011.47,Card,N
P-100004,C-30000,2025-11,773.83,Card,N
P-103012,C-30510,2025-08,694.96,Transfer,N
P-114835,C-32517,2025-08,1018.83,Transfer,N
P-103639,C-30615,2025-09,1370.81,Transfer,N
P-100994,C-30168,2025-10,620.48,Card,Y
P-120513,C-33482,2025-09,780.91,Transfer,N
P-116862,C-32860,2025-07,785.55,Transfer,Y
P-106919,C-31172,2025-11,460.24,Card,Y
P-114269,C-32421,2025-07,790.15,Transfer,Y
P-102268,C-30384,2025-07,790.45,Transfer,N
P-115172,C-32574,2025-11,606.9,Card,N
P-109380,C-31587,2025-12,726.2,Transfer,Y
P-118703,C-33176,2025-10,1704.84,Transfer,N
P-118551,C-33148,2025-10,493.23,Transfer,N
P-121194,C-33599,2025-08,740.42,Transfer,N
P-105640,C-30955,2025-10,717.01,Card,N
P-124536,C-34163,2025-09,889.76,Card,N
P-108698,C-31472,2025-11,797.28,Transfer,N
P-106397,C-31084,2025-11,675.15,Transfer,Y
P-119839,C-33369,2025-11,400.04,Transfer,N
P-108346,C-31412,2025-12,473.43,Card,Y
P-110198,C-31725,2025-11,829.93,Card,N
P-115123,C-32565,2025-12,437.4,Card,N
P-123898,C-34054,2025-11,627.13,Card,Y
P-110382,C-31756,2025-10,914.46,Card,N
P-105030,C-30852,2025-09,718.34,Card,N
P-118201,C-33087,2025-10,525.85,Transfer,N
P-103224,C-30545,2025-10,1088.55,Transfer,N
P-111161,C-31888,2025-10,1157.44,Transfer,N
P-112350,C-32092,2025-09,709.73,Transfer,N
P-106725,C-31140,2025-09,508.21,Card,Y
P-116029,C-32718,2025-08,600.38,Card,Y
P-102703,C-30458,2025-11,377.06,Card,N
P-113392,C-32271,2025-12,895.73,Card,N
P-109364,C-31585,2025-08,733.1,Transfer,Y
P-111787,C-31997,2025-07,850.61,Transfer,N
P-121211,C-33602,2025-07,871.81,Transfer,N
P-117750,C-33011,2025-09,472.92,Card,N
P-118925,C-33214,2025-11,542.17,Card,Y
P-105795,C-30983,2025-10,576.9,Transfer,N
P-102393,C-30404,2025-12,1125.43,Transfer,N
P-104743,C-30804,2025-07,1454.89,Transfer,N
P-101327,C-30224,2025-11,608.48,Transfer,N
P-105176,C-30877,2025-09,1060.56,Transfer,N
P-113206,C-32240,2025-12,576.4,Card,Y
P-100315,C-30053,2025-09,765.5,Transfer,Y
P-112992,C-32204,2025-08,765.46,Card,N
P-101163,C-30197,2025-09,1554.02,Transfer,N
P-111299,C-31912,2025-11,641.99,Card,N
P-108363,C-31415,2025-11,578.65,Transfer,Y
P-110851,C-31836,2025-08,691.72,Transfer,N
P-113245,C-32247,2025-09,812.5,Card,N
P-121965,C-33730,2025-07,539.43,Transfer,N
P-107608,C-31288,2025-12,1010.65,Transfer,N
P-107390,C-31252,2025-10,789.82,Transfer,Y
P-107811,C-31322,2025-11,1126.47,Transfer,Y
P-108886,C-31503,2025-12,715.35,Transfer,N
P-123668,C-34016,2025-09,919.96,Card,N
P-111389,C-31927,2025-11,489.08,Transfer,N
P-106190,C-31049,2025-10,678.06,Transfer,N
P-120370,C-33458,2025-10,930.34,Transfer,N
P-121696,C-33684,2025-10,838.01,Transfer,Y
P-106809,C-31154,2025-09,1142.26,Transfer,Y
P-116899,C-32866,2025-08,1190.94,Transfer,N
P-115031,C-32550,2025-11,981.83,Transfer,Y
P-101130,C-30191,2025-12,687.53,Transfer,N
P-112722,C-32157,2025-09,920.83,Card,N
P-104710,C-30798,2025-10,705.32,Transfer,N
P-116746,C-32840,2025-08,557.04,Transfer,N
P-104055,C-30686,2025-07,1127.85,Card,Y
P-102360,C-30399,2025-09,647.66,Transfer,Y
P-115663,C-32657,2025-08,791.11,Transfer,N
P-119698,C-33346,2025-10,1133.49,Transfer,Y
P-121734,C-33690,2025-12,793.19,Transfer,N
P-117678,C-32999,2025-09,1095.26,Card,N
P-108046,C-31362,2025-10,1065.49,Card,N
P-103661,C-30619,2025-07,556.51,Card,N
P-120663,C-33508,2025-11,515.45,Card,N
P-101085,C-30183,2025-10,1350.47,Card,N
P-110820,C-31831,2025-07,581.44,Card,Y
P-114874,C-32523,2025-11,916.72,Transfer,N
P-122616,C-33839,2025-09,563.85,Transfer,N
P-110989,C-31859,2025-11,781.09,Transfer,Y
P-103800,C-30643,2025-10,756.41,Transfer,N
P-114565,C-32471,2025-10,1250.51,Transfer,N
P-115679,C-32659,2025-12,623.97,Transfer,Y
P-103390,C-30573,2025-08,794.74,Card,N
P-120873,C-33544,2025-09,735.42,Transfer,N
P-115672,C-32658,2025-11,524.96,Transfer,N
P-109625,C-31629,2025-11,656.66,Transfer,N
P-118725,C-33180,2025-08,688.01,Card,N
P-106860,C-31162,2025-12,650.78,Transfer,N
P-114411,C-32444,2025-11,917.48,Transfer,N
P-108564,C-31449,2025-12,897.19,Card,Y
P-118306,C-33106,2025-11,675.02,Transfer,N
P-105324,C-30902,2025-10,655.9,Transfer,N
P-121739,C-33691,2025-11,711.46,Card,Y
P-112231,C-32072,2025-09,1221.12,Transfer,Y
P-112176,C-32063,2025-08,476.14,Transfer,N
P-117271,C-32929,2025-12,675.14,Transfer,N
P-110503,C-31777,2025-08,674.74,Transfer,N
P-108239,C-31394,2025-11,643.01,Transfer,N
P-115588,C-32644,2025-11,361.43,Transfer,Y
P-114628,C-32482,2025-07,409.48,Transfer,N
P-116778,C-32845,2025-10,706.24,Transfer,N
P-120556,C-33489,2025-10,1010.08,Transfer,N
P-107111,C-31204,2025-11,1172.16,Card,N
P-120250,C-33438,2025-11,314.21,Transfer,N
P-101458,C-30247,2025-08,745.67,Card,N
P-106310,C-31070,2025-08,875.4,Transfer,N
P-113573,C-32302,2025-12,754.74,Card,Y
P-108190,C-31386,2025-10,494.73,Card,Y
P-117188,C-32915,2025-08,734.09,Transfer,N
P-100197,C-30033,2025-11,1414.2,Card,N
P-120399,C-33463,2025-09,696.16,Transfer,N
P-116121,C-32733,2025-11,721.22,Transfer,N
P-120352,C-33455,2025-10,645.29,Card,N
P-117906,C-33037,2025-12,814.62,Transfer,N
P-113410,C-32274,2025-12,533.34,Transfer,N
