case_id,district,household_size,age_band,language_preference,tenure,opened_date,status,closure_month,monthly_award,payment_adjustments,contact_attempts,months_since_review,payment_count,total_paid,average_payment,maximum_payment,minimum_payment,payment_std,adjustment_payment_count,needs_figure,average_payment_to_award_ratio,maximum_payment_to_award_ratio,payment_variability,adjustment_rate,award_to_needs_ratio,unusual_payment_count,first_month_payment,last_month_payment,first_to_last_change,first_to_last_change_pct,high_payment_months,months_above_award,largest_monthly_increase,largest_monthly_decrease,risk_score,average_ratio_score,maximum_ratio_score,high_month_score,above_award_score,variability_score,administrative_activity_flag,administrative_context,final_risk_score,investigator_context,rank
C-33392,Weybridge,2,45-59,English,Social tenancy,2021-12-25,Active,0,671.81,0,3,20,6,4021.88,670.3133333333334,710.22,641.92,27.0051533353667,0,1670,0.9977721875728754,1.0571739033357648,0.040287358153947954,0.0,0.4022814371257485,0,665.74,696.41,30.66999999999996,0.046069035959984315,0,2,56.48000000000002,-68.30000000000007,7.18,0.0,0.57,0.0,5.0,1.61,0,,7.18,No strong administrative-activity warning detected.,3129
C-30777,Calder Central,2,18-29,English,No fixed abode,2021-07-27,Active,0,998.22,1,3,5,6,5944.36,990.7266666666666,1050.33,955.54,41.068731982697805,0,1670,0.99249330474912,1.0522029211997355,0.04145314077481627,0.0,0.5977365269461078,0,960.33,1033.84,73.50999999999988,0.07654660377162004,0,2,68.93999999999994,-16.49000000000001,7.18,0.0,0.52,0.0,5.0,1.66,0,,7.18,No strong administrative-activity warning detected.,3130
C-33693,Northgate,1,60-74,English,No fixed abode,2023-07-07,Active,0,502.09,1,3,0,6,2971.83,495.305,526.66,475.06,20.97355644615379,1,1240,0.9864864864864865,1.0489354498197534,0.0423447299061261,0.16666666666666666,0.4049112903225806,0,515.18,480.13,-35.049999999999955,-0.068034473387942,0,2,51.599999999999966,-46.52999999999997,7.18,0.0,0.49,0.0,5.0,1.69,0,,7.18,No strong administrative-activity warning detected.,3131
C-32382,Northgate,2,45-59,Spanish,Resident with family,2022-03-30,Active,0,821.4,2,5,18,6,4909.79,818.2983333333333,863.9,782.12,33.90440703900699,1,1670,0.996223926629332,1.0517409301193086,0.04143281937395325,0.16666666666666666,0.4918562874251497,0,817.26,801.24,-16.019999999999982,-0.019602085015784428,0,2,73.12,-63.710000000000036,7.17,0.0,0.52,0.0,5.0,1.66,0,,7.17,No strong administrative-activity warning detected.,3132
C-31699,Northgate,1,30-44,English,Social tenancy,2022-06-02,Closed,2025-08,592.76,1,1,2,2,1119.92,559.96,604.23,515.69,62.60723440625689,0,1240,0.9446656319589717,1.0193501585802012,0.11180661905539126,0.0,0.4780322580645161,1,604.23,0.0,0.0,0.0,0,1,-88.53999999999996,-88.53999999999996,7.17,0.0,0.19,0.0,2.5,4.47,0,,7.17,No strong administrative-activity warning detected.,3133
C-33818,Weybridge,6,18-29,English,Social tenancy,2022-03-04,Closed,2025-09,1788.56,1,3,10,3,5330.01,1776.67,1845.93,1685.91,82.1479616302194,1,2990,0.9933521939437313,1.0320760835532496,0.046237039872468945,0.3333333333333333,0.598180602006689,1,1685.91,0.0,0.0,0.0,0,2,112.25999999999999,47.75999999999999,7.17,0.0,0.32,0.0,5.0,1.85,0,,7.17,No strong administrative-activity warning detected.,3134
C-31028,Ash Hill,1,30-44,Spanish,Private tenancy,2022-05-12,Active,0,597.08,3,5,11,6,3559.24,593.2066666666666,628.41,567.38,24.25955124619303,3,1240,0.9935128737634262,1.0524720305486701,0.04089561464727251,0.5,0.4815161290322581,0,628.41,574.61,-53.799999999999955,-0.08561289603921,0,2,29.920000000000073,-61.02999999999997,7.16,0.0,0.52,0.0,5.0,1.64,0,,7.16,No strong administrative-activity warning detected.,3135
C-31478,Weybridge,1,18-29,Other,No fixed abode,2022-02-20,Active,0,644.61,1,6,2,6,3694.0299999999997,615.6716666666666,682.03,497.32,62.856718150621454,0,1240,0.955107222454921,1.0580506042413242,0.1020945441438561,0.0,0.5198467741935484,0,631.55,682.03,50.48000000000002,0.07993033014013146,0,1,145.17000000000002,-134.22999999999996,7.16,0.0,0.58,0.0,2.5,4.08,1,6 contact attempts,7.16,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,3136
C-31339,Ash Hill,1,75+,English,No fixed abode,2025-02-01,Active,0,762.49,1,1,3,6,4504.1,750.6833333333334,794.13,720.36,32.81603002598985,1,1240,0.9845156439210132,1.0414956261721464,0.04371487759062612,0.16666666666666666,0.6149112903225806,0,720.36,726.01,5.649999999999977,0.007843300571936222,0,2,61.27999999999997,-34.09000000000003,7.16,0.0,0.41,0.0,5.0,1.75,0,,7.16,No strong administrative-activity warning detected.,3137
C-31974,Weybridge,2,45-59,Other,Social tenancy,2025-06-21,Active,0,938.78,1,4,2,6,5551.26,925.21,992.0,895.89,36.83282123324251,3,1670,0.9855450691322781,1.0566905984362684,0.03981022820034642,0.5,0.5621437125748503,0,944.69,895.89,-48.80000000000007,-0.05165715737437685,0,2,86.29999999999995,-84.58000000000004,7.16,0.0,0.57,0.0,5.0,1.59,0,,7.16,No strong administrative-activity warning detected.,3138
C-31140,Calder Central,1,18-29,Spanish,Private tenancy,2023-04-01,Active,0,508.32,1,2,2,6,2971.46,495.24333333333334,516.45,452.72,24.63402254335792,3,1240,0.9742747350750184,1.015993862134089,0.049741250180095814,0.5,0.40993548387096773,0,479.84,452.72,-27.119999999999948,-0.056518839613204294,0,2,33.94,-63.73000000000002,7.15,0.0,0.16,0.0,5.0,1.99,0,,7.15,No strong administrative-activity warning detected.,3139
C-31972,Weybridge,2,30-44,English,No fixed abode,2024-12-25,Active,0,697.83,0,2,5,6,4201.12,700.1866666666666,735.32,667.4,27.170368909285546,0,1670,1.003377135787608,1.0537236862846253,0.03880446487025205,0.0,0.4178622754491018,0,735.32,693.03,-42.29000000000008,-0.057512375564380235,0,2,63.54000000000008,-67.92000000000007,7.15,0.06,0.54,0.0,5.0,1.55,0,,7.15,No strong administrative-activity warning detected.,3140
C-30520,Weybridge,4,45-59,English,Owner-occupier,2024-07-25,Active,0,1264.22,3,0,8,6,7238.19,1206.365,1319.59,957.91,127.00660325353164,1,2330,0.9542366043884767,1.0437977567195582,0.1052804111968862,0.16666666666666666,0.5425836909871244,0,1319.59,957.91,-361.67999999999995,-0.27408513250327754,0,1,-0.5899999999999181,-257.38,7.15,0.0,0.44,0.0,2.5,4.21,0,,7.15,No strong administrative-activity warning detected.,3141
C-33850,Ash Hill,3,18-29,English,No fixed abode,2024-10-16,Active,0,726.06,1,1,10,6,4311.41,718.5683333333333,768.13,683.29,28.24171624860405,2,2000,0.989681752655887,1.0579428697352837,0.03930275652086541,0.3333333333333333,0.36302999999999996,0,708.63,683.29,-25.340000000000032,-0.035759140877467836,0,2,59.5,-54.35000000000002,7.15,0.0,0.58,0.0,5.0,1.57,0,,7.15,No strong administrative-activity warning detected.,3142
C-30122,Calder Central,1,30-44,English,Owner-occupier,2024-01-02,Closed,2025-12,728.57,0,1,17,6,4267.0599999999995,711.1766666666666,742.41,646.78,34.92656562942693,0,1240,0.9761267505753278,1.018996115678658,0.04911095550017146,0.0,0.5875564516129033,0,646.78,697.14,50.360000000000014,0.07786264262964225,0,2,76.89999999999998,-28.100000000000023,7.15,0.0,0.19,0.0,5.0,1.96,0,,7.15,No strong administrative-activity warning detected.,3143
C-31879,Ash Hill,5,60-74,English,Resident with family,2023-12-14,Active,0,1604.49,0,0,19,6,9594.73,1599.1216666666667,1699.7,1556.41,62.181936096157926,0,2660,0.9966541808715957,1.0593397278886125,0.03888505633581639,0.0,0.6031917293233082,0,1559.71,1654.42,94.71000000000004,0.060722826679318616,0,2,131.9000000000001,-45.27999999999997,7.15,0.0,0.59,0.0,5.0,1.56,0,,7.15,No strong administrative-activity warning detected.,3144
C-30887,Northgate,4,60-74,English,Private tenancy,2022-02-08,Closed,2025-10,1397.64,0,4,10,6,8225.44,1370.9066666666668,1451.49,1315.99,60.094945766400954,0,2330,0.9808725184358394,1.0385292349961364,0.04383591328833542,0.0,0.5998454935622318,0,1326.3,1315.99,-10.309999999999945,-0.007773505240141707,0,2,115.19000000000005,-117.41000000000008,7.14,0.0,0.39,0.0,5.0,1.75,0,,7.14,No strong administrative-activity warning detected.,3145
C-32194,Northgate,6,60-74,English,No fixed abode,2021-06-30,Active,0,1458.69,1,2,23,6,8609.91,1434.985,1529.32,1383.24,59.22634641778941,2,2990,0.9837491173587258,1.048420157812832,0.04127314670034141,0.3333333333333333,0.4878561872909699,0,1423.05,1485.12,62.069999999999936,0.043617581954253144,0,2,106.26999999999998,-130.1099999999999,7.14,0.0,0.48,0.0,5.0,1.65,0,,7.14,No strong administrative-activity warning detected.,3146
C-32699,Weybridge,5,45-59,English,Owner-occupier,2024-04-21,Active,0,933.67,0,2,1,6,5580.59,930.0983333333334,984.38,892.81,37.125060224418064,0,2660,0.9961745941642479,1.0543125515439074,0.03991519917186326,0.0,0.3510037593984962,0,898.94,926.42,27.479999999999905,0.03056933721939162,0,2,71.91999999999996,-72.7700000000001,7.14,0.0,0.54,0.0,5.0,1.6,0,,7.14,No strong administrative-activity warning detected.,3147
C-31226,Calder Central,2,18-29,English,Private tenancy,2025-01-26,Active,0,636.73,0,0,12,6,3800.52,633.42,671.74,599.33,25.121518266219493,0,1670,0.9948015642423004,1.0549840591773594,0.03966012798178064,0.0,0.3812754491017964,0,620.62,650.2,29.58000000000004,0.04766201540395095,0,2,51.120000000000005,-47.210000000000036,7.14,0.0,0.55,0.0,5.0,1.59,0,,7.14,No strong administrative-activity warning detected.,3148
C-30048,Weybridge,4,75+,Spanish,Private tenancy,2022-08-23,Active,0,913.03,1,2,21,6,5415.59,902.5983333333334,961.52,864.9,36.24054879091468,1,2330,0.9885746726102466,1.0531088792263124,0.04015135797678334,0.16666666666666666,0.3918583690987124,0,864.9,883.58,18.680000000000064,0.021597872586426252,0,2,43.299999999999955,-77.93999999999994,7.14,0.0,0.53,0.0,5.0,1.61,0,,7.14,No strong administrative-activity warning detected.,3149
C-30435,Calder Central,2,45-59,English,Resident with family,2021-12-14,Active,0,876.25,0,0,17,6,5222.51,870.4183333333334,922.75,836.73,35.12562279400419,0,1670,0.9933447456015218,1.0530670470756063,0.04035487471810013,0.0,0.5247005988023952,0,836.73,853.47,16.74000000000001,0.02000645369474025,0,2,86.01999999999998,-84.70000000000005,7.14,0.0,0.53,0.0,5.0,1.61,0,,7.14,No strong administrative-activity warning detected.,3150
C-33481,Northgate,4,30-44,Spanish,Private tenancy,2024-04-17,Active,0,1163.82,0,4,16,6,6800.57,1133.4283333333333,1199.33,1050.78,52.102474957209694,0,2330,0.9738862825293717,1.0305115911395233,0.04596891874405501,0.0,0.4994935622317596,0,1199.33,1120.58,-78.75,-0.06566166109411088,0,2,64.52999999999997,-86.91000000000008,7.14,0.0,0.31,0.0,5.0,1.84,0,,7.14,No strong administrative-activity warning detected.,3151
C-33143,Calder Central,2,30-44,English,No fixed abode,2023-07-25,Active,0,628.35,1,1,14,6,3666.63,611.105,638.76,560.98,30.11760133211141,2,1670,0.9725551046391342,1.0165671998090235,0.04928384047276885,0.3333333333333333,0.3762574850299401,0,620.96,637.64,16.67999999999995,0.026861633599587653,0,2,77.77999999999997,-29.75,7.14,0.0,0.17,0.0,5.0,1.97,0,,7.14,No strong administrative-activity warning detected.,3152
C-32167,Ash Hill,2,60-74,English,No fixed abode,2025-06-05,Active,0,606.09,1,1,10,6,3578.39,596.3983333333333,637.47,574.98,24.243795426184136,2,1670,0.9840095255380114,1.0517744889372864,0.04065034067195158,0.3333333333333333,0.36292814371257487,0,584.4,614.06,29.659999999999968,0.05075290896646128,0,2,62.49000000000001,-56.629999999999995,7.14,0.0,0.52,0.0,5.0,1.63,0,,7.14,No strong administrative-activity warning detected.,3153
C-32220,Weybridge,2,18-29,Spanish,Private tenancy,2025-05-30,Active,0,579.85,0,4,1,6,3459.58,576.5966666666667,614.53,554.37,22.21844969089127,0,1670,0.9943893535684516,1.0598085711822023,0.03853378102120709,0.0,0.34721556886227545,0,587.87,557.11,-30.75999999999999,-0.052324493510469985,0,2,41.20999999999992,-60.15999999999997,7.14,0.0,0.6,0.0,5.0,1.54,0,,7.14,No strong administrative-activity warning detected.,3154
C-32395,Ash Hill,4,60-74,English,Owner-occupier,2023-09-10,Active,0,1065.23,0,2,1,6,6293.799999999999,1048.9666666666665,1112.23,1003.83,44.37386017315448,0,2330,0.9847325616689977,1.044121926720051,0.04230245019525993,0.0,0.4571802575107296,0,1112.23,1036.24,-75.99000000000001,-0.06832219954505814,0,2,45.819999999999936,-85.16999999999996,7.13,0.0,0.44,0.0,5.0,1.69,0,,7.13,No strong administrative-activity warning detected.,3155
C-33016,Calder Central,1,30-44,English,Resident with family,2025-05-10,Active,0,647.15,1,0,17,6,3838.01,639.6683333333334,681.17,614.26,25.69175075129499,2,1240,0.9884390532849161,1.0525689561925364,0.040164174795732664,0.3333333333333333,0.5218951612903225,0,618.27,614.26,-4.009999999999991,-0.006485839519950816,0,2,24.699999999999932,-55.18999999999994,7.13,0.0,0.53,0.0,5.0,1.61,0,,7.13,No strong administrative-activity warning detected.,3156
C-30813,Weybridge,2,45-59,English,Social tenancy,2022-08-17,Active,0,516.32,0,2,4,6,3056.08,509.34666666666664,541.77,485.91,20.85287094542779,0,1670,0.9864941638260508,1.0492911372792066,0.04094042880833183,0.0,0.30917365269461083,0,504.38,522.44,18.06000000000006,0.03580633649232733,0,2,51.72999999999996,-30.22999999999996,7.13,0.0,0.49,0.0,5.0,1.64,0,,7.13,No strong administrative-activity warning detected.,3157
C-31035,Weybridge,2,30-44,Spanish,Social tenancy,2022-12-17,Active,0,986.66,3,6,21,6,5825.06,970.8433333333334,1027.16,933.42,41.65277165647767,1,1670,0.9839694862803128,1.0410475746457748,0.04290370055224599,0.16666666666666666,0.590814371257485,0,967.1,1027.16,60.06000000000006,0.06210319511942928,0,2,86.2700000000001,-76.61000000000001,7.13,0.0,0.41,0.0,5.0,1.72,1,6 contact attempts,7.13,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,3158
C-31488,Northgate,3,30-44,English,Owner-occupier,2025-02-28,Active,0,1020.64,1,0,20,6,5749.0,958.1666666666666,1078.07,781.47,97.08316242617283,1,2000,0.9387900402361916,1.0562686157704968,0.1013217906691663,0.16666666666666666,0.51032,0,959.91,1078.07,118.15999999999997,0.12309487347772184,0,1,296.5999999999999,-211.16999999999996,7.12,0.0,0.56,0.0,2.5,4.05,0,,7.12,No strong administrative-activity warning detected.,3159
C-32052,Ash Hill,6,45-59,English,Private tenancy,2021-07-16,Active,0,1585.76,1,2,23,6,8984.94,1497.49,1669.12,1209.72,153.34660335331856,1,2990,0.9443358389668046,1.0525678538997074,0.10240242228884237,0.16666666666666666,0.5303545150501672,0,1545.01,1209.72,-335.28999999999996,-0.21701477660338767,0,1,160.9699999999998,-341.80999999999995,7.12,0.0,0.53,0.0,2.5,4.1,0,,7.12,No strong administrative-activity warning detected.,3160
C-30787,Ash Hill,3,45-59,English,No fixed abode,2023-11-21,Closed,2025-11,602.49,2,5,9,5,2892.56,578.512,637.51,482.58,58.36206447685003,0,2000,0.9602018290760012,1.0581254460654947,0.10088306634408627,0.0,0.301245,1,572.9,0.0,0.0,0.0,0,1,39.17999999999995,-154.93,7.12,0.0,0.58,0.0,2.5,4.04,0,,7.12,No strong administrative-activity warning detected.,3161
C-32240,Calder Central,2,60-74,English,Social tenancy,2021-04-16,Suspended,0,596.8,1,2,2,6,3514.7799999999997,585.7966666666666,627.46,563.39,23.317468701955335,3,1670,0.9815627792672028,1.0513739946380698,0.039804713868786104,0.5,0.35736526946107783,0,597.99,576.4,-21.590000000000032,-0.03610428268031243,0,2,52.200000000000045,-51.06000000000006,7.11,0.0,0.51,0.0,5.0,1.59,0,,7.11,No strong administrative-activity warning detected.,3162
C-32419,Ash Hill,4,45-59,English,Owner-occupier,2021-04-29,Active,0,1236.3,1,4,9,6,7252.34,1208.7233333333334,1295.18,1166.7,49.42066841582239,2,2330,0.9776941950443528,1.0476259807490091,0.04088666699229963,0.3333333333333333,0.5306008583690986,0,1166.7,1295.18,128.48000000000002,0.11012256792663068,0,2,107.25999999999999,-52.319999999999936,7.11,0.0,0.48,0.0,5.0,1.64,0,,7.11,No strong administrative-activity warning detected.,3163
C-30285,Weybridge,2,18-29,English,Resident with family,2023-08-01,Active,0,674.01,1,1,11,6,3988.91,664.8183333333333,703.55,634.74,27.749059383457777,2,1670,0.9863627146976058,1.0438272429192446,0.041739311315809755,0.3333333333333333,0.40359880239520957,0,656.86,640.61,-16.25,-0.024738909356636116,0,2,57.950000000000045,-68.80999999999995,7.11,0.0,0.44,0.0,5.0,1.67,0,,7.11,No strong administrative-activity warning detected.,3164
C-31722,Calder Central,1,60-74,English,Private tenancy,2025-02-19,Active,0,469.93,1,3,10,6,2772.49,462.08166666666665,492.95,444.63,18.74582131213958,0,1240,0.9832989310464678,1.048986019194348,0.040568199659092544,0.0,0.3789758064516129,0,448.12,473.32,25.19999999999999,0.05623493707042754,0,2,48.31999999999999,-44.0,7.11,0.0,0.49,0.0,5.0,1.62,0,,7.11,No strong administrative-activity warning detected.,3165
C-33880,Calder Central,2,45-59,English,Resident with family,2022-04-23,Active,0,610.0,0,1,13,6,3631.56,605.26,641.58,579.41,23.936158421935616,0,1670,0.9922295081967213,1.0517704918032789,0.03954690285486504,0.0,0.3652694610778443,0,579.41,600.97,21.56000000000006,0.03721026561502228,0,2,44.60000000000002,-58.700000000000045,7.1,0.0,0.52,0.0,5.0,1.58,0,,7.1,No strong administrative-activity warning detected.,3166
C-30846,Northgate,2,30-44,English,No fixed abode,2022-03-01,Active,0,932.35,1,1,8,6,5566.52,927.7533333333334,987.09,895.2,35.13325471211951,3,1670,0.9950698056881359,1.058711857135196,0.037869176482383436,0.5,0.5582934131736527,0,922.3,905.2,-17.09999999999991,-0.018540605009215994,0,2,64.79000000000008,-81.66000000000008,7.1,0.0,0.59,0.0,5.0,1.51,0,,7.1,No strong administrative-activity warning detected.,3167
C-32385,Weybridge,3,45-59,Spanish,Private tenancy,2022-01-05,Suspended,0,678.26,0,5,18,6,3743.37,623.895,704.79,533.43,65.61162511323737,0,2000,0.9198463715979123,1.039114793736915,0.10516453107211529,0.0,0.33913,0,643.26,555.57,-87.68999999999994,-0.1363212386904206,0,1,124.22000000000003,-171.36,7.1,0.0,0.39,0.0,2.5,4.21,0,,7.1,No strong administrative-activity warning detected.,3168
C-31602,Weybridge,4,18-29,English,Private tenancy,2023-06-20,Active,0,988.41,1,0,5,6,5881.95,980.3249999999999,1037.47,948.3,39.39729724232364,2,2330,0.99182019607248,1.0496352728118898,0.04018799606490056,0.3333333333333333,0.42421030042918456,0,951.66,949.82,-1.8399999999999181,-0.0019334636319693148,0,2,63.97000000000003,-71.38,7.1,0.0,0.5,0.0,5.0,1.61,0,,7.1,No strong administrative-activity warning detected.,3169
C-33179,Weybridge,3,18-29,Spanish,Private tenancy,2023-05-24,Active,0,772.27,3,4,18,6,4639.05,773.1750000000001,813.57,745.0,29.788556695482928,1,2000,1.00117186994186,1.05347870563404,0.038527573570644326,0.16666666666666666,0.386135,0,748.19,771.32,23.129999999999995,0.030914607252168557,0,2,58.35000000000002,-34.42999999999995,7.1,0.02,0.53,0.0,5.0,1.54,0,,7.1,No strong administrative-activity warning detected.,3170
C-33911,Calder Central,1,30-44,Other,Owner-occupier,2022-11-24,Closed,2025-10,576.51,2,5,17,4,2303.16,575.79,603.6,547.22,23.42895359734756,1,1240,0.9987511057917469,1.0469896445855233,0.04069010159493489,0.25,0.4649274193548387,1,603.6,0.0,0.0,0.0,0,2,34.27999999999997,-32.75999999999999,7.1,0.0,0.47,0.0,5.0,1.63,0,,7.1,No strong administrative-activity warning detected.,3171
C-32983,Northgate,3,45-59,English,Owner-occupier,2023-12-09,Active,0,725.49,1,1,3,6,4314.24,719.04,764.04,687.25,28.07828840937421,2,2000,0.9911094570566099,1.053136500847703,0.039049689042854656,0.3333333333333333,0.362745,0,702.51,710.5,7.990000000000009,0.011373503580020226,0,2,76.78999999999996,-54.719999999999914,7.09,0.0,0.53,0.0,5.0,1.56,0,,7.09,No strong administrative-activity warning detected.,3172
C-32964,Weybridge,1,30-44,English,Resident with family,2024-07-18,Active,0,670.79,2,2,22,6,3978.99,663.165,706.77,641.0,25.83157815542829,1,1240,0.9886328060943067,1.0536382474395862,0.03895196241573106,0.16666666666666666,0.5409596774193548,0,706.77,656.22,-50.549999999999955,-0.07152256038032169,0,2,39.75,-65.76999999999998,7.09,0.0,0.54,0.0,5.0,1.56,0,,7.09,No strong administrative-activity warning detected.,3173
C-32757,Northgate,3,75+,English,Owner-occupier,2023-03-30,Suspended,0,932.16,0,2,17,6,5581.29,930.215,981.03,889.91,36.30159486854536,0,2000,0.9979134483350498,1.052426622039135,0.03902495107963789,0.0,0.46608,0,912.82,889.91,-22.910000000000082,-0.025098047807892116,0,2,68.20999999999992,-69.18999999999994,7.09,0.0,0.52,0.0,5.0,1.56,0,,7.09,No strong administrative-activity warning detected.,3174
